,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
128954,Maharashtra,GADCHIROLI,2007,Kharif     ,Cotton(lint),5,21.01542259,1.97700239,1015.640182,21.8152907,loamy,1.288,3.22,1.288,9,1.8
128956,Maharashtra,GADCHIROLI,2007,Kharif     ,Moong(Green Gram),2,20.62793347,2.109074462,1014.635087,20.26488778,clay,0,0,0,1,0.5
128959,Maharashtra,GADCHIROLI,2007,Kharif     ,Soyabean,39,20.34074942,1.976838,1014.284216,20.64398159,chalky,0,0,0,42,1.076923077
128960,Maharashtra,GADCHIROLI,2007,Kharif     ,Urad,2,21.83361501,2.055236947,1013.280829,21.71956115,clay,740.002,0,0,1,0.5
128961,Maharashtra,GADCHIROLI,2007,Rabi       ,Gram,34,21.98491498,2.009252852,1013.578117,20.92954085,silt,32.508,83.076,0,18,0.529411765
128967,Maharashtra,GADCHIROLI,2008,Kharif     ,Arhar/Tur,4000,20.23131024,1.985945029,1013.613344,20.7663402,clay,6.68,17.368,17.368,2300,0.575
128968,Maharashtra,GADCHIROLI,2008,Kharif     ,Cotton(lint),600,20.8306648,2.055126325,1013.593757,20.28458909,sandy,7.656,20.416,10.208,800,1.333333333
128970,Maharashtra,GADCHIROLI,2008,Kharif     ,Moong(Green Gram),100,21.67395229,2.072856554,1013.729103,21.81500327,silt,0,0,0,100,1
128973,Maharashtra,GADCHIROLI,2008,Kharif     ,Soyabean,8200,20.20247161,2.010466079,1015.970328,21.46604218,peaty,0.5,0,0,6100,0.743902439
128974,Maharashtra,GADCHIROLI,2008,Kharif     ,Urad,200,20.10486896,1.990097944,1015.389592,22.00863454,silt,0,0,0,100,0.5
128975,Maharashtra,GADCHIROLI,2008,Rabi       ,Gram,1400,22.05910317,1.990055675,1014.712924,21.27333282,loamy,598.552,0,0,700,0.5
128981,Maharashtra,GADCHIROLI,2008,Rabi       ,Wheat,900,21.01630302,1.989596975,1015.876891,20.29225252,peaty,0,3.104,0,800,0.888888889
128982,Maharashtra,GADCHIROLI,2009,Kharif     ,Arhar/Tur,5000,20.9477957,1.997973952,1015.730527,20.40344061,sandy,4.53,11.778,11.778,3500,0.7
128983,Maharashtra,GADCHIROLI,2009,Kharif     ,Cotton(lint),2600,20.63813643,2.001847806,1014.950495,20.03164787,loamy,39.204,104.544,52.272,3500,1.346153846
128985,Maharashtra,GADCHIROLI,2009,Kharif     ,Moong(Green Gram),100,20.55782162,2.08312978,1013.050438,20.07671676,sandy,0,0,0,100,1
128988,Maharashtra,GADCHIROLI,2009,Kharif     ,Soyabean,8700,20.25453169,1.985162317,1015.26924,20.72211295,silt,2.65,0,0,3100,0.356321839
128989,Maharashtra,GADCHIROLI,2009,Kharif     ,Urad,100,21.84500405,2.060144223,1014.435104,20.47478324,peaty,3.496,3.496,0,100,1
128990,Maharashtra,GADCHIROLI,2009,Rabi       ,Gram,1500,20.37966092,2.009331856,1015.813788,21.42293629,clay,0,0,0,700,0.466666667
128996,Maharashtra,GADCHIROLI,2009,Rabi       ,Wheat,1100,21.71907383,2.06761529,1014.887115,21.75220106,loamy,38.25,38.25,38.25,900,0.818181818
128997,Maharashtra,GADCHIROLI,2010,Kharif     ,Arhar/Tur,6800,20.8977427,1.971027991,1015.957614,20.57516904,silt,0,5.184,0,6400,0.941176471
128998,Maharashtra,GADCHIROLI,2010,Kharif     ,Cotton(lint),2800,20.18755801,1.991911019,1013.399256,20.54889197,silt,2.08,5.408,5.408,4300,1.535714286
129000,Maharashtra,GADCHIROLI,2010,Kharif     ,Moong(Green Gram),400,22.07087199,2.030216085,1013.045912,21.51463568,peaty,8.876,8.876,0,200,0.5
129003,Maharashtra,GADCHIROLI,2010,Kharif     ,Soyabean,7500,20.02063839,2.062168118,1013.119267,21.01910925,chalky,1.6,2,0,6900,0.92
129004,Maharashtra,GADCHIROLI,2010,Kharif     ,Urad,100,21.59266826,1.998748519,1015.819904,20.08094718,silt,1.775,0,0,100,1
129005,Maharashtra,GADCHIROLI,2010,Rabi       ,Gram,2800,21.94533822,1.988921211,1014.970289,21.19153793,loamy,2.484,2.484,0,1800,0.642857143
129011,Maharashtra,GADCHIROLI,2010,Rabi       ,Wheat,1100,20.16002609,2.054122754,1015.591775,20.49129491,loamy,2.535,2.535,2.535,1000,0.909090909
129012,Maharashtra,GADCHIROLI,2011,Kharif     ,Arhar/Tur,6700,20.56058828,2.00508163,1014.723919,21.88360763,loamy,38.25,38.25,38.25,5800,0.865671642
129013,Maharashtra,GADCHIROLI,2011,Kharif     ,Cotton(lint),4200,20.03655757,2.010082188,1014.571088,21.11166115,silt,0,25.136,0,7000,1.666666667
129015,Maharashtra,GADCHIROLI,2011,Kharif     ,Moong(Green Gram),300,20.46237209,2.064577935,1014.593747,21.29067639,peaty,16.008,42.688,21.344,100,0.333333333
129019,Maharashtra,GADCHIROLI,2011,Kharif     ,Soyabean,5900,20.23014673,2.10813654,1015.879171,20.02920633,chalky,4,5,0,7200,1.220338983
129020,Maharashtra,GADCHIROLI,2011,Kharif     ,Urad,100,20.14120291,2.002744217,1013.972074,20.75409942,clay,1.5,0,0,,
129021,Maharashtra,GADCHIROLI,2011,Rabi       ,Gram,2400,20.3025125,2.035671438,1015.607895,22.04343595,sandy,10.58,10.58,0,1200,0.5
129028,Maharashtra,GADCHIROLI,2011,Rabi       ,Wheat,700,21.95199295,2.103179966,1013.626027,21.62113151,silt,38.25,38.25,38.25,800,1.142857143
129030,Maharashtra,GADCHIROLI,2012,Kharif     ,Arhar/Tur,5800,20.98805433,1.991486738,1015.364587,21.55814784,chalky,10.09,26.234,26.234,6200,1.068965517
129031,Maharashtra,GADCHIROLI,2012,Kharif     ,Cotton(lint),5100,21.55182248,2.088068596,1014.220933,21.22627342,silty,38.892,103.712,51.856,9900,1.941176471
129036,Maharashtra,GADCHIROLI,2012,Kharif     ,Soyabean,5200,20.72101366,1.991890981,1013.609739,20.3409407,sandy,2.775,0,0,6300,1.211538462
129037,Maharashtra,GADCHIROLI,2012,Rabi       ,Gram,2800,20.52109318,1.979202724,1014.562111,20.84765614,silty,4.531,4.531,0,1500,0.535714286
129044,Maharashtra,GADCHIROLI,2012,Rabi       ,Wheat,500,20.23298706,1.9786315,1013.82446,20.19832238,sandy,38.25,38.25,38.25,600,1.2
129048,Maharashtra,GADCHIROLI,2013,Kharif     ,Arhar/Tur,4100,20.51621876,2.014405244,1015.563626,20.1067191,silty,7.476,7.476,0,2600,0.634146341
129049,Maharashtra,GADCHIROLI,2013,Kharif     ,Cotton(lint),5300,20.12997705,2.031421031,1015.588636,20.87147957,peaty,2.1,5.25,2.1,8100,1.528301887
129054,Maharashtra,GADCHIROLI,2013,Kharif     ,Soyabean,5200,21.67287006,2.073562645,1015.217964,20.53279432,sandy,0,0,0,3800,0.730769231
129055,Maharashtra,GADCHIROLI,2013,Rabi       ,Gram,3600,21.2788198,2.011022517,1014.454739,20.88313677,silt,901.37,0,0,1700,0.472222222
129060,Maharashtra,GADCHIROLI,2013,Rabi       ,Wheat,500,20.96225107,2.10217583,1013.675386,20.37690604,loamy,38.25,38.25,38.25,700,1.4
129062,Maharashtra,GADCHIROLI,2014,Kharif     ,Arhar/Tur,4600,21.56286031,2.104919649,1015.366611,21.84982935,chalky,10.24,26.624,26.624,1600,0.347826087
129063,Maharashtra,GADCHIROLI,2014,Kharif     ,Cotton(lint),4200,21.98834483,1.982206279,1013.198452,20.54794723,chalky,41.496,110.656,55.328,7600,1.80952381
129067,Maharashtra,GADCHIROLI,2014,Kharif     ,Soyabean,4400,20.31668716,2.045172056,1013.25667,20.47191269,silty,2.896,3.62,0,3000,0.681818182
129068,Maharashtra,GADCHIROLI,2014,Rabi       ,Gram,3800,21.92165425,2.093131458,1014.338971,20.30017582,sandy,3.15,0,0,2300,0.605263158
129074,Maharashtra,GADCHIROLI,2014,Rabi       ,Wheat,1200,21.86805012,2.073393496,1013.789316,21.28139107,clay,7.68,7.68,0,1200,1
129076,Maharashtra,GADCHIROLI,2014,Whole Year ,Sugarcane,100,20.63398427,2.082623461,1015.831082,20.41944922,silt,38.25,38.25,38.25,9900,99
129094,Maharashtra,GONDIA,2000,Kharif     ,Arhar/Tur,3900,20.95521781,2.015971041,1014.216019,20.72343632,chalky,3.13,8.138,8.138,3000,0.769230769
129097,Maharashtra,GONDIA,2000,Kharif     ,Moong(Green Gram),200,21.52501353,2.014751509,1013.74683,21.56454913,clay,1.596,3.99,1.596,100,0.5
129102,Maharashtra,GONDIA,2000,Kharif     ,Urad,400,20.54539487,2.016326608,1013.124913,20.90966337,peaty,0,0,0,200,0.5
129103,Maharashtra,GONDIA,2000,Rabi       ,Gram,2600,21.39243828,2.100942899,1015.176182,21.35319155,sandy,920.828,0,0,1000,0.384615385
129108,Maharashtra,GONDIA,2000,Rabi       ,Wheat,3700,20.14932696,1.975094751,1014.8736,21.43918125,silt,38.25,38.25,38.25,2400,0.648648649
129110,Maharashtra,GONDIA,2000,Whole Year ,Sugarcane,700,20.10473,2.035475239,1013.439116,21.23078152,clay,3.61,9.386,9.386,47300,67.57142857
129111,Maharashtra,GONDIA,2001,Kharif     ,Arhar/Tur,4000,21.04816596,2.061568831,1015.180365,21.8266128,silty,37.704,100.544,50.272,4300,1.075
129114,Maharashtra,GONDIA,2001,Kharif     ,Moong(Green Gram),200,20.03000563,1.983540315,1014.850231,20.17815529,chalky,0,0,0,100,0.5
129119,Maharashtra,GONDIA,2001,Kharif     ,Urad,300,21.22953377,2.031025935,1013.685974,20.88751371,silty,890.974,0,0,200,0.666666667
129120,Maharashtra,GONDIA,2001,Rabi       ,Gram,2600,20.86293834,2.005826506,1015.321848,20.81914024,silt,6.858,17.526,0,1200,0.461538462
129124,Maharashtra,GONDIA,2001,Rabi       ,Wheat,4400,21.69897612,1.986047236,1014.337867,20.72998921,sandy,38.25,38.25,38.25,3100,0.704545455
129127,Maharashtra,GONDIA,2001,Whole Year ,Sugarcane,500,21.89969413,1.992292163,1013.277143,20.55202795,peaty,36.84,98.24,49.12,24200,48.4
129128,Maharashtra,GONDIA,2002,Kharif     ,Arhar/Tur,4100,20.57064934,1.997577052,1015.902731,21.87836231,chalky,3.276,3.276,0,3600,0.87804878
129131,Maharashtra,GONDIA,2002,Kharif     ,Moong(Green Gram),100,20.81231959,2.037353044,1014.172661,21.5875289,sandy,0,0,0,100,1
129136,Maharashtra,GONDIA,2002,Kharif     ,Soyabean,100,20.61255371,2.01522161,1014.037052,20.17269334,peaty,32.508,83.076,0,100,1
129137,Maharashtra,GONDIA,2002,Kharif     ,Urad,200,20.27698569,1.983121704,1015.435889,20.86015385,sandy,7.371,0,0,100,0.5
129138,Maharashtra,GONDIA,2002,Rabi       ,Gram,2800,21.73579371,1.990875467,1013.022787,21.25698236,sandy,16.82,16.82,0,1100,0.392857143
129143,Maharashtra,GONDIA,2002,Rabi       ,Wheat,3800,21.31347855,2.030175953,1014.612559,21.44760808,loamy,7.656,20.416,10.208,2400,0.631578947
129146,Maharashtra,GONDIA,2002,Whole Year ,Sugarcane,500,20.17071137,2.027794067,1015.604808,20.17003538,silty,0,0,0,23000,46
129147,Maharashtra,GONDIA,2003,Kharif     ,Arhar/Tur,4400,21.60278314,2.087149942,1015.012478,21.79442812,clay,0.224,0.28,0,4200,0.954545455
129149,Maharashtra,GONDIA,2003,Kharif     ,Moong(Green Gram),100,21.36926927,2.066671186,1014.016608,21.80417256,sandy,0,0,0,100,1
129155,Maharashtra,GONDIA,2003,Kharif     ,Soyabean,100,21.54483278,2.027787689,1013.492311,20.63573681,silt,38.25,38.25,38.25,100,1
129156,Maharashtra,GONDIA,2003,Kharif     ,Urad,300,21.13814727,1.980670367,1014.107096,20.10750161,silty,0,3.104,0,100,0.333333333
129157,Maharashtra,GONDIA,2003,Rabi       ,Gram,3000,20.75472903,2.095035386,1013.356915,21.5840851,silty,4.53,11.778,11.778,1600,0.533333333
129162,Maharashtra,GONDIA,2003,Rabi       ,Wheat,3700,21.2726616,1.984883211,1014.002244,20.09089978,loamy,1.728,2.16,0,2900,0.783783784
129166,Maharashtra,GONDIA,2003,Whole Year ,Sugarcane,500,20.87751456,2.017978137,1014.408219,21.69688862,peaty,834.164,0,0,28800,57.6
129167,Maharashtra,GONDIA,2004,Kharif     ,Arhar/Tur,4500,21.28317878,2.093294872,1013.73916,20.29458425,chalky,4.068,10.396,0,2800,0.622222222
129169,Maharashtra,GONDIA,2004,Kharif     ,Moong(Green Gram),100,21.45792562,2.025464767,1015.693687,21.35360031,loamy,6.38,6.38,0,100,1
129175,Maharashtra,GONDIA,2004,Kharif     ,Urad,300,20.43473077,2.030480192,1014.449756,20.38742295,peaty,8.876,8.876,0,100,0.333333333
129176,Maharashtra,GONDIA,2004,Rabi       ,Gram,1700,21.98319095,2.001624233,1014.874969,21.67191691,silt,0,0,0,300,0.176470588
129180,Maharashtra,GONDIA,2004,Rabi       ,Soyabean,100,21.01456568,2.108980075,1013.355368,20.43765745,silty,2.484,2.484,0,100,1
129181,Maharashtra,GONDIA,2004,Rabi       ,Wheat,2300,20.34880639,2.098138038,1014.988708,21.15332473,chalky,0,0,0,1600,0.695652174
129183,Maharashtra,GONDIA,2004,Whole Year ,Sugarcane,400,21.58618096,2.054949399,1015.879498,20.89011974,silt,6.39,16.33,0,26900,67.25
129184,Maharashtra,GONDIA,2005,Kharif     ,Arhar/Tur,5000,21.84030686,2.04369113,1014.703525,21.45231739,chalky,50.673,0,0,3900,0.78
129186,Maharashtra,GONDIA,2005,Kharif     ,Moong(Green Gram),100,21.4048419,2.103776885,1015.035764,20.31914318,loamy,2.535,2.535,2.535,20,0.2
129189,Maharashtra,GONDIA,2005,Kharif     ,Sugarcane,200,21.23693747,2.049004469,1014.575243,21.69459713,loamy,7.36,19.136,19.136,5400,27
129190,Maharashtra,GONDIA,2005,Kharif     ,Urad,300,20.63722429,2.047842576,1013.80401,20.72362168,chalky,16.008,42.688,21.344,100,0.333333333
129191,Maharashtra,GONDIA,2005,Rabi       ,Gram,3400,20.62946047,2.103925655,1014.78933,20.66309577,chalky,6.44,6.44,0,1600,0.470588235
129194,Maharashtra,GONDIA,2005,Rabi       ,Wheat,3600,20.84122678,2.010030745,1015.323026,20.18356031,peaty,4,5,0,2400,0.666666667
129196,Maharashtra,GONDIA,2006,Kharif     ,Arhar/Tur,5100,21.25038102,2.000998783,1015.812587,20.19861663,clay,10.58,10.58,0,2900,0.568627451
129199,Maharashtra,GONDIA,2006,Kharif     ,Moong(Green Gram),100,21.88818258,2.018553602,1013.190269,21.40272927,sandy,6.21,15.87,0,100,1
129202,Maharashtra,GONDIA,2006,Kharif     ,Urad,300,20.40539244,2.028541345,1015.340138,20.68155749,silt,1.95,1.95,1.95,200,0.666666667
129203,Maharashtra,GONDIA,2006,Rabi       ,Gram,4200,20.80524696,2.068003458,1013.772878,20.9755711,silty,38.25,38.25,38.25,2000,0.476190476
129206,Maharashtra,GONDIA,2006,Rabi       ,Wheat,3200,22.01286404,2.099800839,1015.351592,20.98424403,peaty,38.892,103.712,51.856,1900,0.59375
129208,Maharashtra,GONDIA,2007,Kharif     ,Arhar/Tur,53,21.43373788,2.085385583,1013.300509,20.57219674,silty,0,0,0,45,0.849056604
129211,Maharashtra,GONDIA,2007,Kharif     ,Moong(Green Gram),1,21.34046763,1.986524792,1013.609534,21.8906232,silty,2.775,0,0,1,1
129214,Maharashtra,GONDIA,2007,Kharif     ,Urad,3,20.49007899,2.007494133,1014.892249,21.37003138,clay,916.136,0,0,1,0.333333333
129215,Maharashtra,GONDIA,2007,Rabi       ,Gram,54,20.64617118,2.029156598,1014.226298,20.70801312,chalky,9.63,24.61,0,33,0.611111111
129218,Maharashtra,GONDIA,2007,Whole Year ,Sugarcane,4,20.21843887,2.008322592,1015.828596,21.85001253,silty,0,0,0,269,67.25
129219,Maharashtra,GONDIA,2008,Kharif     ,Arhar/Tur,5400,21.8888035,2.059509954,1014.317994,20.87004851,sandy,38.25,38.25,38.25,3200,0.592592593
129222,Maharashtra,GONDIA,2008,Kharif     ,Moong(Green Gram),100,21.1352652,2.055990866,1015.674552,20.6847141,clay,41.7,111.2,55.6,100,1
129225,Maharashtra,GONDIA,2008,Kharif     ,Sugarcane,400,21.29416893,2.109798812,1014.569131,21.82990436,silt,0,0,0,17800,44.5
129226,Maharashtra,GONDIA,2008,Kharif     ,Urad,100,20.29013383,1.972064528,1014.385487,21.03355724,clay,3.392,4.24,0,100,1
129227,Maharashtra,GONDIA,2008,Rabi       ,Gram,2700,20.5434012,2.021171071,1015.435778,21.82757056,clay,2.8,0,0,1200,0.444444444
129230,Maharashtra,GONDIA,2008,Rabi       ,Wheat,2100,20.62432552,2.013459187,1013.047989,20.4781797,peaty,901.37,0,0,1500,0.714285714
129231,Maharashtra,GONDIA,2008,Whole Year ,Sugarcane,400,20.08298715,2.069247659,1015.575675,21.68373852,loamy,7.704,19.688,0,17800,44.5
129232,Maharashtra,GONDIA,2009,Kharif     ,Arhar/Tur,5400,20.94433058,2.095104844,1013.315179,20.09774457,peaty,50.568,0,0,3800,0.703703704
129236,Maharashtra,GONDIA,2009,Kharif     ,Sugarcane,300,20.11547448,2.005735966,1013.60999,20.96210311,chalky,0,26.832,0,23800,79.33333333
129237,Maharashtra,GONDIA,2009,Kharif     ,Urad,100,22.04131947,1.990343216,1015.011952,21.57004862,peaty,10.24,26.624,26.624,100,1
129238,Maharashtra,GONDIA,2009,Rabi       ,Gram,3500,20.3280661,2.050674985,1014.242736,20.0703334,loamy,41.496,110.656,55.328,1900,0.542857143
129241,Maharashtra,GONDIA,2009,Rabi       ,Wheat,2400,21.57041273,1.97247339,1013.399166,21.82237046,peaty,0,0,0,1700,0.708333333
129242,Maharashtra,GONDIA,2010,Kharif     ,Arhar/Tur,5300,21.28460957,2.029192999,1013.16723,21.31627071,silt,2.896,3.62,0,5000,0.943396226
129246,Maharashtra,GONDIA,2010,Kharif     ,Sugarcane,400,20.30744287,2.060500992,1013.716813,21.68839768,sandy,902.566,0,0,21600,54
129247,Maharashtra,GONDIA,2010,Kharif     ,Urad,100,21.23419297,2.055950221,1013.488472,21.15410109,chalky,6.516,16.652,0,100,1
129248,Maharashtra,GONDIA,2010,Rabi       ,Gram,4600,21.60784289,2.046054696,1014.45757,20.1102571,peaty,59.22,0,0,2700,0.586956522
129252,Maharashtra,GONDIA,2010,Rabi       ,Wheat,2700,20.49870734,2.021524376,1013.741128,22.0148432,peaty,0,28.048,0,2000,0.740740741
129253,Maharashtra,GONDIA,2011,Kharif     ,Arhar/Tur,6300,21.25762742,1.973639958,1013.110153,21.83966283,silty,10.5,27.3,27.3,5500,0.873015873
129255,Maharashtra,GONDIA,2011,Kharif     ,Moong(Green Gram),100,21.18378181,2.058729997,1015.656209,21.80904062,silt,8.008,8.008,0,40,0.4
129259,Maharashtra,GONDIA,2011,Kharif     ,Urad,100,21.00070064,2.075025463,1013.824459,20.59091761,sandy,2.775,0,0,30,0.3
129260,Maharashtra,GONDIA,2011,Rabi       ,Gram,4700,21.11395856,2.033338375,1013.306863,20.86355652,chalky,2.921,2.921,0,2500,0.531914894
129264,Maharashtra,GONDIA,2011,Rabi       ,Wheat,2100,21.14353877,1.97306427,1013.61205,21.28335576,sandy,52.08,0,0,1600,0.761904762
129266,Maharashtra,GONDIA,2011,Whole Year ,Sugarcane,400,20.29819278,2.093739828,1015.067029,20.70833278,peaty,2.16,2.16,2.16,25400,63.5
129267,Maharashtra,GONDIA,2012,Kharif     ,Arhar/Tur,6200,22.01380182,2.020052756,1015.427173,20.08912646,silt,38.25,38.25,38.25,6600,1.064516129
129269,Maharashtra,GONDIA,2012,Kharif     ,Moong(Green Gram),100,21.30537222,2.052595051,1013.051122,20.8675388,loamy,3.13,8.138,8.138,100,1
129273,Maharashtra,GONDIA,2012,Kharif     ,Urad,100,21.72491083,2.059989645,1014.969161,21.61815776,silty,0,0,0,100,1
129274,Maharashtra,GONDIA,2012,Rabi       ,Gram,4600,20.68163948,2.052534363,1015.784853,20.22253395,chalky,2.8,3.5,0,2600,0.565217391
129278,Maharashtra,GONDIA,2012,Rabi       ,Wheat,1900,20.1149568,2.02484997,1013.099568,20.07420221,chalky,920.828,0,0,1800,0.947368421
129281,Maharashtra,GONDIA,2012,Whole Year ,Sugarcane,200,21.35926021,2.01256046,1013.144554,21.34356438,loamy,7.66,7.66,0,16600,83
129282,Maharashtra,GONDIA,2013,Kharif     ,Arhar/Tur,6000,20.11184133,2.02366557,1014.299157,20.61009126,sandy,0.975,0.975,0.975,3800,0.633333333
129284,Maharashtra,GONDIA,2013,Kharif     ,Moong(Green Gram),100,21.70408291,2.016167573,1014.520296,20.02429812,peaty,0,15.712,0,100,1
129288,Maharashtra,GONDIA,2013,Kharif     ,Urad,100,21.60435636,1.984857885,1015.934152,20.99616014,silty,2.422,6.055,2.422,,
129289,Maharashtra,GONDIA,2013,Rabi       ,Gram,5900,20.73365667,1.996258626,1013.990721,21.6747448,chalky,0,0,0,2900,0.491525424
129291,Maharashtra,GONDIA,2013,Rabi       ,Wheat,1700,20.40204649,1.993529796,1015.098366,21.39570317,sandy,2.1,0,0,1100,0.647058824
129293,Maharashtra,GONDIA,2013,Whole Year ,Sugarcane,300,21.10258974,2.088016088,1013.147419,20.05058005,peaty,0,0,0,21500,71.66666667
129294,Maharashtra,GONDIA,2014,Kharif     ,Arhar/Tur,6500,21.87824915,2.102487959,1013.632225,21.0540875,chalky,890.974,0,0,2200,0.338461538
129295,Maharashtra,GONDIA,2014,Kharif     ,Moong(Green Gram),600,21.8740634,2.045884311,1015.107498,20.16314278,clay,6.858,17.526,0,200,0.333333333
129298,Maharashtra,GONDIA,2014,Rabi       ,Gram,5200,21.50890884,2.0662405,1014.713419,20.65846454,chalky,0.045,0.045,0.045,3400,0.653846154
129302,Maharashtra,GONDIA,2014,Rabi       ,Wheat,2400,20.81863271,2.046279841,1015.09024,20.34764656,sandy,36.84,98.24,49.12,1500,0.625
129305,Maharashtra,GONDIA,2014,Whole Year ,Sugarcane,1500,21.57422039,1.976129078,1013.366505,20.37856787,silt,0,0,0,97000,64.66666667
129320,Maharashtra,HINGOLI,2000,Kharif     ,Arhar/Tur,26600,21.03497373,2.027179333,1015.508008,20.62556713,peaty,0,0,0,12200,0.458646617
129323,Maharashtra,HINGOLI,2000,Kharif     ,Cotton(lint),104300,21.97744743,2.073215993,1014.996373,21.33779222,chalky,0.5,0,0,52500,0.503355705
129326,Maharashtra,HINGOLI,2000,Kharif     ,Moong(Green Gram),24500,20.1049305,2.012886688,1014.538851,20.95385926,chalky,7.182,18.354,0,6600,0.269387755
129332,Maharashtra,HINGOLI,2000,Kharif     ,Soyabean,20400,21.12408821,1.9976161,1013.103793,20.61789393,chalky,4.53,11.778,11.778,24500,1.200980392
129334,Maharashtra,HINGOLI,2000,Kharif     ,Urad,19600,21.78335384,1.975018036,1013.451983,21.22979371,sandy,4.284,4.284,0,6800,0.346938776
129335,Maharashtra,HINGOLI,2000,Rabi       ,Gram,17900,21.54686929,2.033388889,1015.945402,20.03689281,silt,0,0,0,9200,0.51396648
129343,Maharashtra,HINGOLI,2000,Rabi       ,Wheat,34800,20.43930303,2.061167839,1014.777713,20.55478756,silty,49.329,0,0,54600,1.568965517
129346,Maharashtra,HINGOLI,2000,Whole Year ,Sugarcane,15800,20.71376168,2.092983043,1015.654071,21.23356752,peaty,38.25,38.25,38.25,1059200,67.03797468
129347,Maharashtra,HINGOLI,2001,Kharif     ,Arhar/Tur,24700,21.1706292,2.020529781,1015.750954,21.42235568,peaty,0,5.184,0,19200,0.777327935
129350,Maharashtra,HINGOLI,2001,Kharif     ,Cotton(lint),93500,21.64651143,2.090995998,1014.090199,21.88322804,chalky,8.876,8.876,0,97400,1.04171123
129353,Maharashtra,HINGOLI,2001,Kharif     ,Moong(Green Gram),25100,20.02845389,2.055376626,1014.892115,21.08216164,peaty,1.6,2,0,12000,0.478087649
129358,Maharashtra,HINGOLI,2001,Kharif     ,Soyabean,25200,21.42062373,2.031053769,1013.49377,20.95245694,silty,6.39,16.33,0,35100,1.392857143
